feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	收入	feature49	feature50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	4	17	1	3	4	1	295	1	27	40	0	0	0	0	0	0	0	0
3	1	1	0	0	0	12	6	3	0	1	0	0	0	0	0	0	0	0	0	0	18	3	276	12	28	500	5	5	4	6	1	92	4	0	0	8	2	1	15	1	37	88	0	0	0	3000	0	0	0	0
3	0	3	0	0	0	17	17	16	1	1	0	0	0	0	0	0	0	0	0	0	18	3	287	14	18	300	3	3	5	6	1	96	4	0	0	0	0	2	592	1	25	32	83	30	0	8200	10	27.51	1	370
2	0	2	0	2	0	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	11	2	198	10	11	200	2	2	5	6	1	99	4	26	3	12	7	1	338	1	1	5	61	30	0	11250	15	30.49	27	387
4	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	91	14	0	0	0	61	4	265	40	61	400	4	4	10	15	1	66	4	10	1	19	1	1	109	1	1	2	0	0	0	5250	0	0	0	0
3	0	3	0	0	2	5	5	7	1	1	0	0	0	0	0	0	0	0	0	0	10	2	190	8	15	300	3	3	4	5	1	95	4	11	0	10	4	4	367	1	5	21	0	0	0	7200	0	0	0	0
1	0	1	0	11	1	8	8	3	1	0	0	0	0	0	0	0	0	0	0	0	6	1	98	4	6	100	1	1	4	6	1	98	4	3	0	13	0	0	0	1	6	11	0	0	0	8400	0	0	0	0
3	0	3	0	5	0	4	4	5	1	1	0	0	0	0	0	0	0	0	0	0	20	3	395	15	20	400	3	3	5	7	1	99	4	0	0	3	0	2	73	1	11	26	0	0	0	7800	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	200	2	2	0	8	1	0	4	1	0	8	1	3	59	1	4	17	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	300	3	3	0	10	1	0	4	10	2	11	2	0	0	1	9	17	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	195	7	31	700	7	7	4	4	1	98	4	3	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
3	0	3	0	0	0	6	6	4	1	1	0	0	0	0	0	0	16	0	0	0	35	3	243	20	52	400	4	4	7	13	1	81	4	4	0	10	2	6	521	1	23	46	43	15	0	3700	5	14.44	19	545
6	2	6	0	1	0	4	4	8	1	1	1	0	0	0	0	0	0	0	0	0	5	1	0	0	30	600	6	6	0	5	1	0	4	5	0	6	0	1	257	1	7	25	0	0	0	6650	0	0.04	1	199
1	0	1	0	1	0	6	6	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	8	0	0	0	0	0	0	1	0	0	9300	0	1.24	0	0
4	1	3	0	0	0	5	5	3	1	1	0	0	0	0	0	0	0	0	0	0	7	4	396	5	7	400	4	4	1	2	1	99	4	3	0	8	0	1	340	1	13	34	358	165	0	8100	41.25	89.44	0	0
1	0	1	0	2	0	5	5	17	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	4	7	0	7	2	0	0	1	0	9	0	0	0	8400	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	200	2	2	0	6	1	0	4	0	0	0	0	1	392	1	8	31	0	0	0	0	0	0	0	0
5	1	4	0	0	0	9	8	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	80	45	0	7680	9	16.07	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	100	1	1	0	20	1	0	4	0	0	1	0	4	440	1	16	27	0	0	0	0	0	0	0	0
5	0	5	0	2	0	4	2	2	1	1	0	0	0	0	0	0	0	0	0	0	28	3	288	23	43	600	6	6	8	7	1	96	4	7	0	9	0	1	27	1	3	54	352	165	0	4860	33	70.45	1	392
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	99	14	16	200	1	1	14	16	1	50	4	12	0	25	0	0	0	1	4	11	0	0	0	0	0	0	4	182
1	0	1	0	0	0	8	8	8	1	1	0	0	0	0	0	0	0	0	0	0	6	1	100	6	6	100	1	1	6	6	1	100	4	2	0	15	2	1	21	1	10	15	0	0	0	8400	0	0	0	0
5	5	4	0	0	0	9	8	5	1	1	0	0	0	0	0	0	0	0	0	0	5	1	92	2	23	500	5	5	2	5	1	92	4	3	0	4	0	4	606	1	13	39	0	0	0	5880	0	0	0	0
1	0	1	0	0	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	100	1	1	0	7	1	0	4	7	0	3	1	1	282	1	0	7	154	90	0	7800	90	153.58	7	255
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	4	4	0	10	0	0	0	1	5	7	0	0	0	0	0	0	0	0
1	0	1	0	0	0	46	46	36	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	9	4	0	0	0	0	0	23	15	0	13200	15	22.64	0	0
3	2	1	0	0	1	4	3	4	1	1	0	0	0	0	0	0	0	0	0	0	15	3	285	12	15	300	3	3	4	5	1	95	4	1	0	7	0	6	966	1	26	65	0	0	0	5200	0	0	10	1174
2	0	1	0	0	0	2	2	2	1	1	0	0	0	0	0	218	12	0	0	0	31	2	196	29	31	200	2	2	15	16	1	98	4	3	0	5	0	0	0	1	14	38	97	75	1	4500	37.5	48.59	7	534
2	0	2	0	1	0	8	8	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	3	1	0	0	0	0	0	0	0	0	8850	0	0	0	0
1	1	0	0	0	0	6	6	24	1	1	0	0	0	0	0	0	0	0	0	0	8	1	100	8	8	100	1	1	8	8	1	100	4	10	4	1	1	0	0	1	7	25	0	0	3	8400	0	0	1	268
2	1	1	0	0	0	9	6	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	9	16	0	0	0	0	0	0	0	0	6900	0	0	0	0
3	1	2	0	0	0	8	6	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	9	16	0	0	0	0	0	98	45	0	6900	15	32.82	0	0
1	1	0	0	0	0	8	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	9	16	0	0	0	0	0	29	15	0	8700	15	29.07	0	0
1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	20	1	97	19	20	100	1	1	19	20	1	97	4	9	0	5	3	0	0	1	1	15	0	0	0	5700	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	400	4	4	0	24	1	0	4	12	0	5	3	4	67	1	0	47	0	0	0	0	0	0	0	0
2	0	2	0	2	0	9	9	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	8	2	0	0	0	0	0	41	15	0	9450	7.5	20.3	0	0
3	0	3	0	1	0	10	10	10	1	1	0	0	0	0	0	0	0	0	0	0	17	3	300	17	17	300	3	3	6	6	1	100	4	1	0	4	0	0	0	1	2	34	0	0	0	8100	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3	2	2	0	0	0	5	4	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	400	4	4	0	5	1	0	4	5	0	6	1	1	61	1	1	18	62	45	0	6700	15	20.7	0	0
2	1	1	0	2	0	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	200	2	2	0	7	1	0	4	17	0	3	0	0	0	1	12	28	0	0	0	7950	0	0	0	0
6	1	6	0	0	0	3	3	3	1	1	0	0	0	0	0	0	6	0	0	0	117	6	501	80	117	600	6	6	13	20	1	84	4	16	2	20	7	0	0	1	1	16	301	240	0	7800	40	50.15	1	397
1	0	1	0	1	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	1	1	0	3	1	0	4	11	1	10	4	1	102	1	11	15	0	0	0	7800	0	0	1	396
1	0	1	0	0	0	4	4	4	1	1	0	0	0	0	0	0	2	10	0	0	0	0	0	0	12	100	1	1	0	12	1	0	4	5	1	3	0	0	0	1	18	36	143	75	0	3600	75	142.94	5	398
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	500	5	5	0	6	1	0	4	10	0	11	0	1	230	1	4	21	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	1	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	7	7	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	2	323	1	4	28	50	45	0	7500	45	50.43	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	200	2	2	0	8	1	0	4	109	1	51	1	0	0	1	4	13	0	0	2	0	0	0	0	0
7	0	7	0	0	0	11	11	16	1	1	1	0	0	0	0	0	0	0	0	0	5	1	94	2	5	100	1	1	2	5	1	94	4	1	3	0	1	1	477	1	24	20	155	75	0	7800	10.71428571	22.1	0	0
6	4	2	0	0	0	4	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	600	6	6	0	7	1	0	4	11	5	1	3	2	653	1	6	23	143	105	0	6750	17.5	23.8	0	0
1	0	1	0	2	0	3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	6	0	2	135	1	5	10	103	30	2	8100	30	103.4	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	100	1	1	100	1	1	1	1	1	100	4	1	0	0	0	6	330	1	3	12	0	0	0	6600	0	0	0	0
3	0	3	0	0	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	300	3	3	0	3	1	0	4	1	0	1	0	3	128	1	0	14	0	0	0	7800	0	0	1	651
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	4	0	5	5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	2	3	0	0	0	0	0	0	0	0	9600	0	0	0	0
1	0	1	0	0	0	16	16	20	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	19	4	0	0	0	0	0	320	180	0	12900	180	319.67	0	0
3	0	3	0	4	0	4	4	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	300	3	3	0	5	1	0	4	5	1	12	0	1	178	1	6	35	0	0	0	7600	0	0	0	0
5	2	5	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	500	5	5	0	15	1	0	4	2	0	7	0	2	435	1	7	44	1676	375	0	6180	75	335.27	0	0
3	0	3	0	0	0	13	8	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	175	135	0	6300	45	58.32	0	0
3	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	50	20	0	0	0	40	3	290	39	40	300	3	3	13	13	1	97	4	18	1	9	1	3	99	1	27	54	0	0	1	1800	0	0	3	687
6	2	4	0	2	0	10	10	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	17	0	21	8	0	0	0	0	0	642	465	0	9000	77.5	106.96	0	0
1	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	300	0	0.03	0	0
1	1	0	0	0	0	4	3	3	1	1	0	0	0	0	0	0	0	0	0	0	1	1	94	0	1	100	1	1	0	1	1	94	4	12	0	23	1	0	0	1	1	6	0	0	0	7200	0	0	0	0
4	0	4	0	1	1	6	6	7	1	1	0	0	0	0	0	0	0	0	0	0	25	4	400	25	25	400	4	4	6	6	1	100	4	3	0	8	0	3	117	1	29	61	0	0	1	7800	0	0	63	404
1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	4	20	0	8	1	0	0	1	1	10	0	0	0	900	0	0	2	544
2	0	2	0	1	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	14	1	98	12	22	300	2	2	12	11	1	65	4	56	16	7	12	1	654	1	38	40	0	0	0	11100	0	0	0	0
1	0	0	0	0	0	4	4	5	1	1	0	0	0	0	0	0	0	0	0	0	7	1	100	7	7	100	1	1	7	7	1	100	4	4	0	3	1	4	309	1	13	21	51	30	0	6000	30	51.21	13	283
5	2	3	0	0	0	4	4	4	1	1	0	0	0	0	1	0	0	0	0	0	15	2	199	14	31	500	5	5	7	6	1	100	4	0	0	0	0	3	1708	1	52	81	0	0	0	6840	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	3	253	11	17	300	3	3	4	6	1	84	4	2	0	14	3	1	1302	1	9	12	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	26	0	10	4	1	111	1	1	20	0	0	0	0	0	0	0	0
1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	197	9	10	200	2	2	5	5	1	99	4	12	0	17	1	0	0	1	25	45	15	15	0	300	15	15.01	1	1063
1	1	0	0	0	0	16	13	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	8700	0	0	0	0
4	0	4	0	2	0	14	14	12	1	1	0	0	0	0	0	0	0	0	0	0	23	4	315	10	23	400	4	4	3	6	1	79	4	5	0	0	11	2	49	1	22	47	0	0	0	8325	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	700	7	7	0	5	1	0	4	4	0	0	0	4	563	1	32	59	0	0	0	0	0	0	0	0
4	2	3	0	0	0	10	4	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	600	6	6	0	8	1	0	4	0	0	6	3	1	753	1	49	99	399	150	1	4350	37.5	99.73	0	0
1	1	0	0	0	0	10	10	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	6	1	0	0	0	0	0	66	60	0	8400	60	65.96	0	0
1	0	1	0	10	0	8	8	9	1	1	0	0	0	0	0	0	0	0	0	0	6	1	99	5	6	100	1	1	5	6	1	99	4	13	0	24	4	1	160	1	1	1	73	30	0	8400	30	73.35	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	98	7	8	100	1	1	7	8	1	98	4	22	0	18	1	1	637	1	3	2	67	15	0	8100	15	66.82	1	176
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	2	0	2	0	10	10	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0	9450	0	0	0	0
1	0	0	0	0	0	4	4	4	1	1	0	0	0	0	0	0	0	0	0	0	21	1	0	0	21	300	1	1	0	21	1	0	4	38	0	21	0	1	163	1	4	13	27	15	1	6600	15	27.09	1	846
1	0	1	0	0	0	3	3	8	1	1	0	0	0	0	0	0	0	0	0	0	5	1	99	4	5	100	1	1	4	5	1	99	4	12	0	11	0	0	0	1	0	5	0	0	1	6000	0	0	6	260
1	0	1	0	2	0	4	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	100	1	1	0	6	1	0	4	4	0	1	0	2	415	1	1	5	48	30	0	7800	30	48.15	54	4
1	0	1	0	0	0	4	4	4	1	1	0	0	0	0	0	0	6	5	0	0	0	0	0	0	12	100	1	1	0	12	1	0	4	6	1	3	0	1	730	1	38	54	35	30	0	4500	30	35.16	0	0
1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	1	82	16	20	100	1	1	16	20	1	82	4	10	4	8	8	2	63	1	18	38	0	0	0	8400	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	3	5	2	194	1	1	6	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	500	5	5	0	22	1	0	4	17	0	10	2	3	1587	1	14	19	0	0	0	0	0	0	0	0
6	1	6	0	0	1	4	4	4	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	10	0	2	126	1	5	11	18	15	0	8300	2.5	3.02	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	8	2	1	488	0	0	0	0	0	1	0	0	0	0	0
4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	4	325	80	118	500	4	4	20	30	1	65	4	4	0	12	2	2	92	1	12	29	268	150	0	8100	37.5	67.05	0	0
3	0	3	0	0	0	3	3	5	1	1	0	0	0	0	0	0	0	0	0	0	18	3	292	14	30	500	5	5	5	6	1	97	4	11	0	16	0	3	179	1	0	0	0	0	0	7300	0	0	0	0
2	1	1	0	0	0	14	14	11	1	1	0	0	0	0	0	0	0	0	0	0	10	2	195	8	10	200	2	2	4	5	1	98	4	20	0	16	1	2	59	1	8	30	201	45	0	7950	22.5	100.49	2	509
3	2	1	0	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	16	1	0	0	42	600	5	5	0	8	1	0	4	11	1	1	3	5	683	1	10	33	0	0	0	8000	0	0	4	941
1	0	1	0	1	0	6	6	8	1	1	0	0	0	0	0	0	0	0	0	0	5	1	100	5	5	100	1	1	5	5	1	100	4	1	0	9	2	0	0	1	34	30	39	15	0	8100	15	39.39	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	9	2	0	0	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	2	24	4	0	0	0	0	0	0	0	0	0	0	0	0	0
4	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	61	400	4	4	0	15	1	0	4	22	0	18	14	4	283	1	2	12	0	0	0	2100	0	0	0	0
1	1	0	0	0	0	14	14	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	1	20	4	0	0	0	0	0	123	45	0	8700	45	123.31	0	0
6	0	5	0	1	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	200	2	2	0	3	1	0	4	15	1	7	4	1	154	1	1	14	376	165	0	8050	27.5	62.67	0	0
2	1	2	0	0	0	17	17	15	1	1	1	0	0	0	0	0	0	0	0	0	35	5	438	20	35	500	5	5	4	7	1	88	4	7	0	18	0	0	0	1	2	6	0	0	0	7200	0	0	1	244
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	31	3	32	10	0	0	0	0	0	0	0	2	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	4	9	0	1	1	2	315	1	1	2	0	0	0	0	0	0	1	3
1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	61	400	4	4	0	15	1	0	4	6	0	11	0	5	831	1	3	31	0	0	0	7200	0	0	0	0
1	0	1	0	1	0	14	14	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	10	7	0	0	0	0	0	18	15	0	9600	15	17.9	0	0
1	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13	0	0	0	0	0	0	0	0	0	600	0	0	0	0
3	0	3	0	2	1	17	17	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	7	0	0	0	0	0	94	45	0	9700	15	31.22	0	0
2	1	2	0	0	0	7	7	6	1	1	0	0	0	0	0	0	0	0	0	0	10	2	196	9	10	200	2	2	5	5	1	98	4	38	2	14	4	0	0	1	4	16	102	75	0	7800	37.5	50.8	0	0
1	0	1	0	3	0	9	9	5	1	1	0	0	0	0	0	0	0	0	0	0	4	1	93	2	4	100	1	1	2	4	1	93	4	38	2	14	4	3	1278	1	14	21	66	60	0	8400	60	65.86	0	0
2	1	1	0	1	0	9	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	19	0	9	5	0	0	0	0	0	456	60	0	4200	30	227.94	0	0
2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26	7	0	0	20	2	110	11	40	300	3	3	6	13	1	55	4	10	0	15	0	0	0	1	2	1	0	0	0	2550	0	0	0	0
2	0	2	0	0	0	9	9	7	1	1	0	0	0	0	0	0	0	0	0	0	5	1	94	3	10	200	2	2	3	5	1	94	4	23	1	13	1	0	0	1	0	6	0	0	2	8250	0	0	0	0
1	1	0	0	0	0	2	2	2	1	1	0	0	0	0	0	0	5	1	0	0	0	0	0	0	12	100	1	1	0	12	1	0	4	26	4	12	4	1	142	1	0	15	46	30	0	3600	30	46.12	0	0
1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	100	1	1	0	14	1	0	4	18	1	8	2	2	192	1	17	24	0	0	0	600	0	0.3	0	0
1	1	1	0	0	0	12	12	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	100	1	1	0	4	1	0	4	3	0	7	0	0	0	1	0	22	353	75	0	7500	75	352.76	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	16	0	32	3	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	0	0	0	0	8	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	100	1	1	0	5	1	0	4	4	0	0	0	1	275	1	5	6	17	15	0	2400	15	17.14	0	0
2	0	2	0	0	0	6	6	3	1	1	0	0	0	0	0	0	0	0	0	0	3	2	197	1	3	200	2	2	1	2	1	99	4	1	0	1	1	2	1103	1	5	19	80	75	0	8400	37.5	40.06	0	0
3	2	1	0	0	0	5	4	4	1	1	0	0	0	0	0	0	0	0	0	0	16	2	196	13	19	300	3	3	7	6	1	98	4	18	0	13	15	3	693	1	3	17	0	0	0	7000	0	0	1	584
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	1	2	3	2	110	1	16	29	0	0	0	0	0	0	0	0
3	2	1	0	0	0	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	24	2	198	23	27	400	3	3	12	9	1	74	4	17	0	15	0	1	98	1	3	11	0	0	0	6300	0	0	1	515
1	1	1	0	7	0	4	4	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	100	1	1	0	8	1	0	4	32	0	11	1	1	220	1	2	7	0	0	1	8700	0	0	0	0
4	0	3	1	0	0	3	3	3	1	1	0	0	0	0	0	94	21	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	294	1	2	24	0	0	0	4425	0	0	0	0
5	0	5	0	2	0	5	5	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	500	5	5	0	2	1	0	4	40	3	34	20	1	98	1	2	16	390	330	0	10380	66	78.06	0	0
3	0	3	0	0	0	14	11	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	2	29	17	0	0	0	0	0	54	45	0	8300	15	17.9	0	0
1	0	1	0	1	0	7	7	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	41	1	29	8	0	0	0	0	0	38	15	0	9600	15	38.45	0	0
3	0	2	0	0	0	1	1	1	1	1	0	0	0	0	0	0	25	0	0	0	40	3	226	26	40	300	3	3	9	13	1	75	4	3	0	6	1	1	152	1	10	20	0	0	1	4400	0	0	0	0
1	0	1	0	4	0	7	6	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	182	120	0	8400	120	182.05	0	0
1	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	135	22	0	0	0	0	0	0	0	61	500	5	5	0	12	1	0	4	70	1	18	4	1	42	1	1	32	0	0	0	8100	0	0	1	0
